"","Heterogeneity_Level_Name","Heterogeneity_Level","Replicates","Prior_Setting","Variable_Name","TESS","looic","log.MSE","per.bias","width_hpd_95","coverage_95","Sample_Size"
"1","50% less",2,26,"Complete Pooling","Intercept",366,1728.15451030858,3.13844664349465,21.5192163677483,2.07143791512372,FALSE,162
"2","50% less",2,26,"Complete Pooling","Age",366,1728.15451030858,-10.1052043420147,136.064669292463,0.0210861816107758,TRUE,162
"3","50% less",2,26,"Complete Pooling","Female",366,1728.15451030858,-4.58976851745498,5.17916773812131,0.57088569914248,TRUE,162
"4","50% less",2,26,"Complete Pooling","BMI",366,1728.15451030858,-8.10780322101604,-3.12411931536132,0.0619121740754983,TRUE,162
"5","50% less",2,26,"Complete Pooling","Liver_Mets",366,1728.15451030858,-4.62431135656651,-2.20585531693457,0.519149739265356,TRUE,162
"6","50% less",2,26,"Complete Pooling","Hepatic_Imp",366,1728.15451030858,-7.34586895750605,-0.0999889260341594,0.578745556048379,TRUE,162
"7","50% less",2,26,"Complete Pooling","Num_Mets_MoreThan2",366,1728.15451030858,-6.52411980522227,-0.197567647000257,0.716482811234513,TRUE,162
"8","50% less",2,26,"Non-Informative","Intercept",110.294630946161,1220.87753137666,2.7130574024688,17.3961984067589,3.78184107749598,FALSE,162
"9","50% less",2,26,"Non-Informative","Age",86.0309188686553,1220.87753137666,-9.95799834284405,146.457206766856,0.0434335915402683,TRUE,162
"10","50% less",2,26,"Non-Informative","Female",110.33633509567,1220.87753137666,-6.22085002468007,-2.29126397955962,1.0449260843021,TRUE,162
"11","50% less",2,26,"Non-Informative","BMI",105.005413677338,1220.87753137666,-8.98232301645456,-2.01756739673063,0.116036074128631,TRUE,162
"12","50% less",2,26,"Non-Informative","Liver_Mets",111.5320295462,1220.87753137666,-7.34279633610143,-0.566585571340938,0.934338112098699,TRUE,162
"13","50% less",2,26,"Non-Informative","Hepatic_Imp",77.6929051647461,1220.87753137666,-1.82120226426909,-1.583499874646,1.26518670966236,TRUE,162
"14","50% less",2,26,"Non-Informative","Num_Mets_MoreThan2",115.861022773516,1220.87753137666,-1.57985671297314,-2.3407170388635,1.26719473044189,TRUE,162
"15","50% less",2,26,"PP(0)","Intercept",31.1500884519945,1903.57798019822,2.30720324868282,14.2011737989183,7.24394222325677,TRUE,162
"16","50% less",2,26,"PP(0)","Age",88.2646725259181,1903.57798019822,-9.9402293985439,147.764199112954,0.0428705428983239,TRUE,162
"17","50% less",2,26,"PP(0)","Female",111.528653770011,1903.57798019822,-6.01726996875319,-2.53677515255989,1.02777842711149,TRUE,162
"18","50% less",2,26,"PP(0)","BMI",105.258798353649,1903.57798019822,-8.95813125573357,-2.04211984295111,0.116408316704234,TRUE,162
"19","50% less",2,26,"PP(0)","Liver_Mets",111.594316214475,1903.57798019822,-7.48267207780067,-0.528313707828341,0.931500492105297,TRUE,162
"20","50% less",2,26,"PP(0)","Hepatic_Imp",78.05057763389,1903.57798019822,-1.81766598899562,-1.58630219708794,1.25040938882252,TRUE,162
"21","50% less",2,26,"PP(0)","Num_Mets_MoreThan2",118.594806826194,1903.57798019822,-1.5891263134207,-2.32989338511993,1.25471575896778,TRUE,162
"22","50% less",2,26,"PP(0.5)","Intercept",33.1226426168108,1753.37458040056,2.62760942680742,16.6686167038843,7.1133750673889,FALSE,162
"23","50% less",2,26,"PP(0.5)","Age",203.143546193728,1753.37458040056,-9.75827927914797,161.83751104852,0.0283822576054577,TRUE,162
"24","50% less",2,26,"PP(0.5)","Female",214.492302957731,1753.37458040056,-5.30106189200622,3.62914719355551,0.75208936732803,TRUE,162
"25","50% less",2,26,"PP(0.5)","BMI",229.019093016782,1753.37458040056,-7.74691653288648,-3.74190847403858,0.0788448582653418,TRUE,162
"26","50% less",2,26,"PP(0.5)","Liver_Mets",227.601182716154,1753.37458040056,-4.57089711698432,-2.26556109498839,0.654362055306409,TRUE,162
"27","50% less",2,26,"PP(0.5)","Hepatic_Imp",208.77699120787,1753.37458040056,-4.12945021257205,-0.499330805342667,0.762184453514136,TRUE,162
"28","50% less",2,26,"PP(0.5)","Num_Mets_MoreThan2",221.510220274252,1753.37458040056,-4.11858397709164,-0.657765810064828,0.90450316200272,TRUE,162
"29","50% less",2,26,"PP(1)","Intercept",37.1416116050693,1728.11886687578,2.82043214435023,18.3556801382472,6.59272983865612,FALSE,162
"30","50% less",2,26,"PP(1)","Age",359.095840893394,1728.11886687578,-10.1097455075367,135.756073678506,0.0209156981340118,TRUE,162
"31","50% less",2,26,"PP(1)","Female",370.861236937554,1728.11886687578,-4.61672748558115,5.10982364042688,0.56632305432204,TRUE,162
"32","50% less",2,26,"PP(1)","BMI",378.553690449323,1728.11886687578,-8.07205545643608,-3.18046148291134,0.0609756803245427,TRUE,162
"33","50% less",2,26,"PP(1)","Liver_Mets",375.451160262815,1728.11886687578,-4.60903362291863,-2.22277007447246,0.505774400962939,TRUE,162
"34","50% less",2,26,"PP(1)","Hepatic_Imp",370.146776659928,1728.11886687578,-7.42475659884625,-0.0961217502322596,0.576926065569665,TRUE,162
"35","50% less",2,26,"PP(1)","Num_Mets_MoreThan2",360.611213539717,1728.11886687578,-6.57668235525314,-0.192442954035581,0.717741698625695,TRUE,162
"36","50% less",2,26,"BDB(0.1, 0.1)","Intercept",168.124758415062,4119.25084107462,3.5117533635939,25.9351626839894,3.029504689943,FALSE,162
"37","50% less",2,26,"BDB(0.1, 0.1)","Age",179.672128482927,4119.25084107462,-12.7997545509436,35.3696878448149,0.0297111563427169,TRUE,162
"38","50% less",2,26,"BDB(0.1, 0.1)","Female",170.504266690257,4119.25084107462,-2.13814393523056,17.6450742685168,0.84258884036986,TRUE,162
"39","50% less",2,26,"BDB(0.1, 0.1)","BMI",137.002436606766,4119.25084107462,-10.6742987449089,-0.865805200368313,0.10214320329919,TRUE,162
"40","50% less",2,26,"BDB(0.1, 0.1)","Liver_Mets",189.182743366274,4119.25084107462,-5.72262409296761,-1.27374192287969,0.719331814182427,TRUE,162
"41","50% less",2,26,"BDB(0.1, 0.1)","Hepatic_Imp",221.538016330017,4119.25084107462,-4.65164377289125,0.384587769664601,0.750636057107819,TRUE,162
"42","50% less",2,26,"BDB(0.1, 0.1)","Num_Mets_MoreThan2",214.593569883417,4119.25084107462,-4.59538342072867,0.51824558612693,0.930313874082749,TRUE,162
"43","50% less",2,26,"BDB(1, 1)","Intercept",157.53035426922,4433.20288819955,3.51690007928691,26.0019890856272,3.14706761898922,FALSE,162
"44","50% less",2,26,"BDB(1, 1)","Age",163.283186537417,4433.20288819955,-12.9603625203239,32.6404133219622,0.0315534536842455,TRUE,162
"45","50% less",2,26,"BDB(1, 1)","Female",159.259029375693,4433.20288819955,-2.05836901829486,18.3631166805165,0.869641109173579,TRUE,162
"46","50% less",2,26,"BDB(1, 1)","BMI",131.965094409596,4433.20288819955,-10.6524482471071,-0.875316198087334,0.102713397382403,TRUE,162
"47","50% less",2,26,"BDB(1, 1)","Liver_Mets",174.987391038235,4433.20288819955,-5.76809250905639,-1.24511109177483,0.744071601196112,TRUE,162
"48","50% less",2,26,"BDB(1, 1)","Hepatic_Imp",203.723147187019,4433.20288819955,-4.58811232008583,0.397000586853979,0.779838566774089,TRUE,162
"49","50% less",2,26,"BDB(1, 1)","Num_Mets_MoreThan2",209.151704256978,4433.20288819955,-4.56001409339373,0.527492104817223,0.941898768253038,TRUE,162
"50","50% less",2,26,"BDB(1, 0.1)","Intercept",177.050209206649,3790.55956969812,3.50672950373878,25.8700971269399,2.97564498488938,FALSE,162
"51","50% less",2,26,"BDB(1, 0.1)","Age",181.255970364374,3790.55956969812,-12.5995925606442,39.092716579709,0.029784345200074,TRUE,162
"52","50% less",2,26,"BDB(1, 0.1)","Female",175.989076920924,3790.55956969812,-2.22435301670941,16.9006507215128,0.838945462146635,TRUE,162
"53","50% less",2,26,"BDB(1, 0.1)","BMI",150.286243218947,3790.55956969812,-10.8365423793825,-0.79834283595756,0.097428009841779,TRUE,162
"54","50% less",2,26,"BDB(1, 0.1)","Liver_Mets",191.901404219612,3790.55956969812,-5.73197649100241,-1.26779955682305,0.711351484329589,TRUE,162
"55","50% less",2,26,"BDB(1, 0.1)","Hepatic_Imp",223.784122166145,3790.55956969812,-4.68148141209067,0.37889276113946,0.744788374355742,TRUE,162
"56","50% less",2,26,"BDB(1, 0.1)","Num_Mets_MoreThan2",227.868925570903,3790.55956969812,-4.63320420325286,0.508537441037792,0.899233965448661,TRUE,162
"57","50% less",2,27,"Complete Pooling","Intercept",366,1729.45549584805,3.3141903160863,23.4957171778123,2.14736742179636,FALSE,162
"58","50% less",2,27,"Complete Pooling","Age",366,1729.45549584805,-10.7972379106598,96.2658368080184,0.0215402676741647,TRUE,162
"59","50% less",2,27,"Complete Pooling","Female",366,1729.45549584805,-5.47422612267235,-3.32814659989443,0.578139712222124,TRUE,162
"60","50% less",2,27,"Complete Pooling","BMI",366,1729.45549584805,-8.56959814117668,-2.47999108225425,0.0605996349651213,TRUE,162
"61","50% less",2,27,"Complete Pooling","Liver_Mets",366,1729.45549584805,-4.97146900497625,-1.85435422417031,0.505721866519548,TRUE,162
"62","50% less",2,27,"Complete Pooling","Hepatic_Imp",366,1729.45549584805,-7.31579551042954,0.101503792644138,0.565823824364201,TRUE,162
"63","50% less",2,27,"Complete Pooling","Num_Mets_MoreThan2",366,1729.45549584805,-2.37140470767826,1.57567430677722,0.794837549203459,TRUE,162
"64","50% less",2,27,"Non-Informative","Intercept",116.562022921171,1194.48707421733,3.58623577042131,26.9192295385319,3.83530949875342,FALSE,162
"65","50% less",2,27,"Non-Informative","Age",82.4977843823523,1194.48707421733,-10.2831053679746,-124.484320627721,0.0455534190323198,TRUE,162
"66","50% less",2,27,"Non-Informative","Female",124.462759815812,1194.48707421733,-1.48020761184406,-24.5184238262037,0.9818129372592,TRUE,162
"67","50% less",2,27,"Non-Informative","BMI",127.07348555069,1194.48707421733,-7.16600888335656,5.00305933948002,0.103217669024019,TRUE,162
"68","50% less",2,27,"Non-Informative","Liver_Mets",130.616819083795,1194.48707421733,-6.72984987035835,0.769777378803762,0.84120594834623,TRUE,162
"69","50% less",2,27,"Non-Informative","Hepatic_Imp",91.7914761544104,1194.48707421733,-4.38314555530286,-0.439844449832002,1.14661262353494,TRUE,162
"70","50% less",2,27,"Non-Informative","Num_Mets_MoreThan2",87.1991689080093,1194.48707421733,-1.91081817272566,1.98372537499221,1.6491921464561,TRUE,162
"71","50% less",2,27,"PP(0)","Intercept",31.91170515676,2191.08644171709,3.33725348560107,23.7682282543598,7.42515028898132,FALSE,162
"72","50% less",2,27,"PP(0)","Age",84.1005181566415,2191.08644171709,-10.3034123411348,-123.226765835418,0.0448996587923719,TRUE,162
"73","50% less",2,27,"PP(0)","Female",128.71819196179,2191.08644171709,-1.47642364989702,-24.564856128249,0.976101153685941,TRUE,162
"74","50% less",2,27,"PP(0)","BMI",134.163955273497,2191.08644171709,-7.15428497406009,5.03247317348324,0.100996284377607,TRUE,162
"75","50% less",2,27,"PP(0)","Liver_Mets",128.115380408615,2191.08644171709,-7.1655212671157,0.61909928537601,0.852601400133575,TRUE,162
"76","50% less",2,27,"PP(0)","Hepatic_Imp",96.4716105799606,2191.08644171709,-4.31740983570528,-0.4545414011454,1.10938043661849,TRUE,162
"77","50% less",2,27,"PP(0)","Num_Mets_MoreThan2",88.7539684237691,2191.08644171709,-1.90228577721069,1.9922064177781,1.61134710863447,TRUE,162
"78","50% less",2,27,"PP(0.5)","Intercept",37.0039395610821,1757.6841905078,3.00343972918153,20.1145385256394,6.95154281470321,FALSE,162
"79","50% less",2,27,"PP(0.5)","Age",208.205065685848,1757.6841905078,-10.8451193228845,93.9885335938856,0.0287302146450233,TRUE,162
"80","50% less",2,27,"PP(0.5)","Female",229.089839489898,1757.6841905078,-3.48630509435303,-8.99236682214963,0.731753604010765,TRUE,162
"81","50% less",2,27,"PP(0.5)","BMI",229.646189725652,1757.6841905078,-8.89970433617444,-2.1026571760364,0.0764310860761922,TRUE,162
"82","50% less",2,27,"PP(0.5)","Liver_Mets",229.84961463076,1757.6841905078,-5.35701354485453,-1.52922984345179,0.636519218255817,TRUE,162
"83","50% less",2,27,"PP(0.5)","Hepatic_Imp",214.414726912752,1757.6841905078,-6.80704828939658,-0.130904725750247,0.739879568404151,TRUE,162
"84","50% less",2,27,"PP(0.5)","Num_Mets_MoreThan2",199.365790050764,1757.6841905078,-1.85394319280098,2.04094731339494,1.09412206478758,TRUE,162
"85","50% less",2,27,"PP(1)","Intercept",40.3257443220872,1729.46848405351,3.03220622646509,20.4059415720855,6.73141444803434,FALSE,162
